Age	L	M	S	Gender
7.083	-0.754	23.2141	0.15317	2
7.167	-0.758	23.4517	0.15409	2
7.25	-0.762	23.691	0.155	2
7.333	-0.766	23.933	0.15591	2
7.417	-0.77	24.1756	0.15682	2
7.5	-0.774	24.419	0.15772	2
7.583	-0.777	24.6625	0.1586	2
7.667	-0.78	24.907	0.15947	2
7.75	-0.783	25.153	0.16033	2
7.833	-0.785	25.398	0.16117	2
7.917	-0.787	25.6434	0.16201	2
8	-0.789	25.889	0.16282	2
8.083	-0.79	26.1335	0.16363	2
8.167	-0.792	26.378	0.16443	2
8.25	-0.792	26.622	0.16521	2
8.333	-0.793	26.8659	0.16599	2
8.417	-0.793	27.1105	0.16677	2
8.5	-0.793	27.355	0.16754	2
8.583	-0.793	27.6011	0.16832	2
8.667	-0.792	27.85	0.16909	2
8.75	-0.791	28.101	0.16987	2
8.833	-0.789	28.3567	0.17064	2
8.917	-0.787	28.6159	0.17141	2
9	-0.785	28.88	0.17218	2
9.083	-0.782	29.1481	0.17294	2
9.167	-0.779	29.4203	0.17369	2
9.25	-0.776	29.697	0.17445	2
9.333	-0.772	29.9771	0.1752	2
9.417	-0.768	30.2597	0.17594	2
9.5	-0.764	30.545	0.17668	2
9.583	-0.758	30.8335	0.17742	2
9.667	-0.753	31.1243	0.17816	2
9.75	-0.747	31.417	0.17891	2
9.833	-0.74	31.7122	0.17967	2
9.917	-0.733	32.0096	0.18044	2
10	-0.725	32.308	0.18122	2
10.083	-0.717	32.6075	0.18201	2
10.167	-0.708	32.9083	0.1828	2
10.25	-0.699	33.212	0.18359	2
10.333	-0.69	33.5147	0.18437	2
10.417	-0.68	33.8213	0.18514	2
10.5	-0.669	34.129	0.18588	2
10.583	-0.658	34.4393	0.1866	2
10.667	-0.647	34.7518	0.18729	2
10.75	-0.635	35.068	0.18794	2
10.833	-0.623	35.3845	0.18855	2
10.917	-0.61	35.7048	0.18911	2
11	-0.597	36.03	0.18961	2
11.083	-0.584	36.3582	0.19004	2
11.167	-0.57	36.6911	0.1904	2
11.25	-0.556	37.029	0.19066	2
11.333	-0.541	37.3731	0.19082	2
11.417	-0.526	37.7197	0.19089	2
11.5	-0.511	38.074	0.19084	2
11.583	-0.496	38.4331	0.19067	2
11.667	-0.48	38.7977	0.19039	2
11.75	-0.465	39.168	0.19	2
11.833	-0.449	39.5443	0.1895	2
11.917	-0.434	39.9272	0.18891	2
12	-0.418	40.316	0.18821	2
12.083	-0.403	40.7118	0.18743	2
12.167	-0.388	41.1136	0.18656	2
12.25	-0.374	41.5218	0.18563	2
12.333	-0.36	41.9359	0.18462	2
12.417	-0.347	42.3549	0.18355	2
12.5	-0.335	42.7779	0.18243	2
12.583	-0.324	43.2045	0.18128	2
12.667	-0.313	43.6328	0.18009	2
12.75	-0.304	44.0635	0.17887	2
12.833	-0.295	44.4952	0.17764	2
12.917	-0.288	44.9259	0.17641	2
13	-0.281	45.3568	0.17518	2
13.083	-0.276	45.7863	0.17395	2
13.167	-0.271	46.2121	0.17275	2
13.25	-0.268	46.6333	0.17156	2
13.333	-0.266	47.0457	0.1704	2
13.417	-0.265	47.4516	0.16924	2
13.5	-0.265	47.8494	0.16809	2
13.583	-0.266	48.2413	0.16693	2
13.667	-0.267	48.6218	0.16579	2
13.75	-0.27	48.993	0.16465	2
13.833	-0.274	49.3568	0.1635	2
13.917	-0.278	49.7081	0.16237	2
14	-0.284	50.052	0.16124	2
14.083	-0.289	50.3846	0.16014	2
14.167	-0.296	50.7117	0.15904	2
14.25	-0.303	51.024	0.15798	2
14.333	-0.31	51.3267	0.15695	2
14.417	-0.318	51.621	0.15595	2
14.5	-0.326	51.903	0.15499	2
14.583	-0.335	52.176	0.15406	2
14.667	-0.343	52.4404	0.15316	2
14.75	-0.352	52.693	0.15232	2
14.833	-0.361	52.9367	0.15152	2
14.917	-0.369	53.1707	0.15075	2
15	-0.378	53.3947	0.15005	2
15.083	-0.386	53.6118	0.14938	2
15.167	-0.395	53.8203	0.14875	2
15.25	-0.403	54.022	0.14817	2
15.333	-0.412	54.2157	0.14763	2
15.417	-0.42	54.4033	0.14713	2
15.5	-0.428	54.5842	0.14668	2
15.583	-0.436	54.7587	0.14625	2
15.667	-0.443	54.9271	0.14587	2
15.75	-0.451	55.0889	0.14551	2
15.833	-0.458	55.244	0.14518	2
15.917	-0.465	55.3943	0.14487	2
16	-0.472	55.538	0.14459	2
16.083	-0.479	55.6765	0.14433	2
16.167	-0.485	55.8086	0.14409	2
16.25	-0.491	55.9355	0.14387	2
16.333	-0.497	56.0561	0.14366	2
16.417	-0.503	56.1713	0.14347	2
16.5	-0.508	56.2816	0.1433	2
16.583	-0.513	56.3863	0.14314	2
16.667	-0.518	56.4854	0.14299	2
16.75	-0.523	56.581	0.14286	2
16.833	-0.528	56.6713	0.14274	2
16.917	-0.532	56.7567	0.14262	2
17	-0.536	56.838	0.14252	2
17.083	-0.54	56.9163	0.14243	2
17.167	-0.544	56.9892	0.14234	2
17.25	-0.547	57.059	0.14226	2
17.333	-0.551	57.1247	0.14218	2
17.417	-0.554	57.1875	0.14211	2
17.5	-0.557	57.2469	0.14204	2
17.583	-0.56	57.3041	0.14198	2
17.667	-0.563	57.357	0.14192	2
17.75	-0.565	57.407	0.14187	2
17.833	-0.568	57.4557	0.14182	2
17.917	-0.57	57.5008	0.14177	2
18	-0.572	57.544	0.14173	2
18.083	-0.574	57.5847	0.14168	2
18.167	-0.576	57.6235	0.14165	2
18.25	-0.578	57.66	0.14161	2
18.333	-0.58	57.6953	0.14157	2
18.417	-0.582	57.7288	0.14154	2
18.5	-0.583	57.76	0.14151	2
18.583	-0.585	57.7904	0.14148	2
18.667	-0.586	57.8199	0.14145	2
18.75	-0.588	57.847	0.14142	2
18.833	-0.589	57.8728	0.1414	2
18.917	-0.59	57.897	0.14137	2
19	-0.591	57.92	0.14135	2
19.083	-0.593	57.9421	0.14133	2
19.167	-0.594	57.9627	0.14131	2
19.25	-0.595	57.982	0.14129	2
19.333	-0.595	58.0002	0.14127	2
19.417	-0.596	58.0164	0.14126	2
19.5	-0.597	58.032	0.14124	2
19.583	-0.598	58.0464	0.14123	2
19.667	-0.599	58.0597	0.14122	2
19.75	-0.599	58.072	0.1412	2
19.833	-0.6	58.0833	0.14119	2
19.917	-0.6	58.0936	0.14118	2
20	-0.601	58.104	0.14117	2
20.083	-0.601	58.1127	0.14116	2
20.167	-0.602	58.1217	0.14116	2
20.25	-0.602	58.129	0.14115	2
20.333	-0.602	58.136	0.14114	2
20.417	-0.603	58.1426	0.14114	2
20.5	-0.603	58.148	0.14113	2
20.583	-0.603	58.153	0.14113	2
20.667	-0.604	58.1567	0.14112	2
20.75	-0.604	58.16	0.14112	2
20.833	-0.604	58.1619	0.14112	2
20.917	-0.604	58.163	0.14112	2
21	-0.604	58.163	0.14112	2
21.083	-0.604	58.164	0.14112	2
21.167	-0.604	58.165	0.14111	2
21.25	-0.604	58.167	0.14111	2
21.333	-0.604	58.1707	0.14111	2
21.417	-0.604	58.1738	0.1411	2
21.5	-0.605	58.178	0.14109	2
21.583	-0.605	58.1833	0.14109	2
21.667	-0.605	58.1887	0.14108	2
21.75	-0.606	58.194	0.14107	2
21.833	-0.606	58.2003	0.14106	2
21.917	-0.606	58.2066	0.14105	2
22	-0.607	58.213	0.14104	2
22.083	-0.607	58.22	0.14104	2
22.167	-0.607	58.2267	0.14103	2
22.25	-0.608	58.233	0.14102	2
22.333	-0.608	58.2401	0.14101	2
22.417	-0.608	58.2476	0.141	2
22.5	-0.609	58.2546	0.14099	2
22.583	-0.609	58.262	0.14098	2
22.667	-0.61	58.269	0.14096	2
22.75	-0.61	58.277	0.14095	2
22.833	-0.61	58.284	0.14094	2
22.917	-0.611	58.2917	0.14093	2
23	-0.611	58.297	0.14093	2
